5/9/2013,586.5,592.224976,586.5,589.974976,453.317596,179816
5/10/2013,591,596.25,589.5,592.687988,455.402191,197640
5/13/2013,587.812012,590,582.875,585.088013,449.562622,264040
5/14/2013,585,592.450012,585,587.900024,451.723297,122288
5/15/2013,587.5,592.75,586.650024,590.049988,453.375244,219592
5/16/2013,590,590.088013,578.838013,583.036987,447.986694,254144
5/17/2013,583.75,592.237,583.75,587.700012,451.569611,217272
5/20/2013,584.062012,595.549988,584.062012,593.900024,456.333466,358460
5/21/2013,593.474976,603.700012,591.575012,599.362,460.530243,301564
5/22/2013,598.775024,607.937988,594.612,597.088013,458.78302,334536
5/23/2013,593.5,604.5,588.75,589.724976,453.125549,214344
5/24/2013,590,595.450012,583.763,586.724976,450.820465,122024
5/27/2013,586.362,595,582.700012,591.588013,454.557037,205524
5/28/2013,591.5,594.75,588.875,591.588013,454.557037,126996
5/29/2013,591.5,597.638,583.437988,587.625,451.511963,165912
5/30/2013,584.25,587.125,578.937988,585.536987,471.575409,416676
5/31/2013,587.5,605,587.049988,601.900024,484.753754,357832
6/3/2013,631.200012,656.224976,619.088013,628.487,506.166168,1960940
6/4/2013,622.424988,629.724976,616,623.763,502.361572,513240
6/5/2013,620,622.588013,613.474976,615.525024,495.726959,241460
6/6/2013,612.775024,613.062012,603.75,606.875,488.760376,242792
6/7/2013,607,618.474976,605,611.724976,492.666473,233776
6/10/2013,615.450012,624.463013,615,621.763,500.750854,178600
6/11/2013,622.5,628.5,616.263,618.487,498.112366,245420
6/12/2013,616.224976,626.25,603.275024,605.987,488.045349,235480
6/13/2013,605.25,606.612,593.799988,594.775024,479.015472,175200
6/14/2013,595.312012,602.25,594.013,598.737,482.206329,193396
6/17/2013,601.75,606.737,598.775024,605.362,487.54187,122308
6/18/2013,607.5,615,606.650024,611.900024,492.807526,149052
6/19/2013,611.25,612,601.838013,609.5,490.874634,178756
6/20/2013,605.187988,611.862,585.75,591.724976,476.559052,279296
6/21/2013,592.5,607.5,592.5,604.786987,487.078766,236500
6/24/2013,602,602.5,588,595.062012,479.246582,223488
6/25/2013,594.5,596.5,586.638,594.5,478.793915,360220
6/26/2013,597.5,603,593.036987,599.388,482.730591,134756
6/27/2013,603,624.062012,603,619.237,498.716492,378548
6/28/2013,622,625,606.5,623.312012,501.998322,316764
7/1/2013,615,620,610.075012,611.888,492.797729,132772
7/2/2013,610.25,616,600.525024,601.388,484.34137,165604
7/3/2013,599.75,612.75,598.213013,601.325012,484.290649,205232
7/4/2013,605,617.474976,605,615.125,495.404724,419440
7/5/2013,617.450012,620.25,609.575012,613.612,494.186218,235720
7/8/2013,618.763,624.349976,615.062012,617.924988,497.659698,176596
7/9/2013,619.25,628,619.25,623.924988,502.492096,453044
7/10/2013,626.25,630,623.562012,625.25,503.559174,312844
7/11/2013,632.575012,640.862,626.575012,631.687988,508.744141,483908
7/12/2013,694.849976,726.25,687.25,700.687988,564.31488,3380104
7/15/2013,697.825012,697.825012,682.263,685.463013,552.053101,661844
7/16/2013,675.025024,692.237,672.5,682.612,549.756897,252124
7/17/2013,682.612,688.724976,682.612,687.575012,553.754028,286636
7/18/2013,687.5,704.411987,685,699.875,563.660034,549640
7/19/2013,701.25,715.974976,694.25,711.450012,572.982239,773648
7/22/2013,707.099976,724,706.25,718.911987,578.991882,444868
7/23/2013,720.25,728.862,720.25,725.213013,584.066589,298224
7/24/2013,721.924988,731.25,720,726.900024,585.425354,244736
7/25/2013,725,736.275024,725,728.974976,587.096313,372004
7/26/2013,732.5,737.5,722.025024,728.875,587.01593,326432
7/29/2013,725.5,735.724976,725.5,730.187988,588.073425,284204
7/30/2013,732.5,742.5,732.5,738.924988,595.109802,308936
7/31/2013,740.25,747.450012,732.450012,741.786987,597.414856,232468
8/1/2013,744.25,748.25,739.036987,743.924988,599.13678,419996
8/2/2013,745.25,754.987,745.25,751.674988,605.378357,624412
8/5/2013,750,756.25,749.25,751.862,605.529053,638320
8/6/2013,752.125,752.25,738,746.525024,601.230713,330744
8/7/2013,745,750,736.799988,738.862,595.059265,490200
8/8/2013,734.75,743.950012,734,740.275024,596.197205,259364
8/12/2013,740.275024,754.299988,740.275024,751.312012,605.08606,360352
8/13/2013,751.25,774.599976,751,771.224976,621.123413,523024
8/14/2013,765,773.375,760.299988,767.450012,618.083191,168812
8/16/2013,767.450012,767.450012,741.513,743.650024,598.915283,173120
8/19/2013,743.812012,756.25,738,751.362,605.126343,280856
8/20/2013,752.25,754.5,746.812012,751.775024,605.458923,208196
8/21/2013,751.099976,751.099976,730.75,738.338013,594.637146,185036
8/22/2013,744.062012,758.963013,741.075012,755.825012,608.720642,279860
8/23/2013,753.25,754.487,745.650024,749.625,603.727295,112024
8/26/2013,753.75,761.638,752,757.638,610.180908,223964
8/27/2013,757.5,769.849976,757.5,764.525024,615.727539,275300
8/28/2013,761.75,782.224976,761.75,780.075012,628.250977,590744
8/29/2013,763.75,781.25,763.75,777.25,625.97583,470276
8/30/2013,772.75,780.900024,759.75,775.075012,624.22406,309488
9/2/2013,766.5,781,766.5,769.338013,619.603638,242848
9/3/2013,768.5,773.25,755,758.463013,610.845276,166228
9/4/2013,762.5,784.875,762.5,776.474976,625.351563,396776
9/5/2013,770.388,772.5,749.25,750.674988,604.573059,225648
9/6/2013,750,767.036987,750,755.213013,608.227783,428400
9/10/2013,755.213013,792.5,755.213013,787.674988,634.371765,906248
9/11/2013,787.5,793.174988,777,780.138,628.301758,339424
9/12/2013,777.5,779.937988,761.5,766.025024,616.935486,188320
9/13/2013,763.75,765.025024,753.25,757.062012,609.716919,217332
9/16/2013,757,762.25,745,748.075012,602.479065,176152
9/17/2013,753.75,757.263,748,755.838013,608.73114,142596
9/18/2013,755.25,756.75,750.25,753.924988,607.19043,343008
9/19/2013,752.5,759.5,750,754.862,607.945068,488320
9/20/2013,752.25,757.75,746.275024,748.888,603.133789,181116
9/23/2013,748.888,760.5,748.888,754.661987,607.784058,298424
9/24/2013,754.5,757.5,749.5,753.700012,607.009216,252624
9/25/2013,757,758.75,748.724976,751.950012,605.599854,98704
9/26/2013,755.75,758.713013,750.612,753.338013,606.717712,589836
9/27/2013,753.75,762.713013,747.799988,751.599976,605.317871,145844
9/30/2013,752.75,763.525024,750.525024,753.862,607.139771,125472
10/1/2013,755.5,759.437988,748.5,753.674988,606.989075,150552
10/3/2013,753.674988,762.125,753.674988,759.700012,611.841553,823328
10/4/2013,758.75,758.75,751.375,753.862,607.139771,264784
10/7/2013,754,761.112,752.25,754.888,607.966003,543212
10/8/2013,761.25,762.5,755.875,758.099976,610.552856,647628
10/9/2013,759,781.786987,752.5,776.888,625.684204,903308
10/10/2013,782.5,788.75,773.049988,781.036987,629.025757,925656
10/11/2013,830,840,789.411987,818.474976,659.177246,3241364
10/14/2013,813.75,833.536987,813.75,830.875,669.163879,820260
10/15/2013,830.25,839.25,828,837.075012,674.157227,462524
10/17/2013,837.075012,838,814.825012,817.525024,674.528564,300820
10/18/2013,817.5,830.375,815.161987,829.036987,684.026855,244260
10/21/2013,831.25,842.786987,817.088013,833.987,688.111084,238332
10/22/2013,835,840.75,831.349976,833.687988,687.86438,284528
10/23/2013,828.75,832.411987,819.5,831.036987,685.677063,166784
10/24/2013,827.349976,843,823.025024,827.463013,682.728271,247060
10/25/2013,828.75,837,826,832.75,687.090393,277948
10/28/2013,830,833.400024,824.25,830.963013,685.616028,129196
10/29/2013,830,840.487,826.161987,833.724976,687.894836,388816
10/30/2013,828.75,834.013,827.25,831,685.646484,94460
10/31/2013,825.5,831.588013,822.775024,827.161987,682.479797,186728
11/1/2013,826.224976,828.013,817.900024,819.687988,676.31311,127548
11/5/2013,819.687988,822.5,808.5,816.237,673.465759,128504
11/6/2013,818.75,827.638,818.75,826.474976,681.912964,85184
11/7/2013,830.25,849.799988,829,839.786987,692.896545,325540
11/8/2013,835,847.25,835,839.375,692.55658,207396
11/11/2013,837.25,848.775024,836.974976,840.775024,693.71167,342704
11/12/2013,838.812012,843.487,832.575012,834.838013,688.81311,317900
11/13/2013,830,839.724976,830,833.474976,687.688538,186948
11/14/2013,838.25,843.612,837.5,838.450012,691.793457,146152
11/18/2013,838.450012,852.5,838.450012,850.075012,701.385071,274752
11/19/2013,850.25,861.974976,849.786987,860.900024,710.31665,289100
11/20/2013,855,860,848.75,850.599976,701.818176,117144
11/21/2013,850.5,850.5,829.013,836.838013,690.463501,184032
11/22/2013,831.275024,843.125,831.275024,837.325012,690.865173,116696
11/25/2013,837.25,844.786987,827.375,831.900024,686.389038,479208
11/26/2013,828.75,837.112,823.312012,829.737,684.60437,318276
11/27/2013,830,833.25,822.5,823.911987,679.79834,72456
11/28/2013,824.25,833.237,812.75,830.987,685.635803,2965260
11/29/2013,827.5,841.5,827.5,838.375,691.731567,180508
12/2/2013,838.5,843.474976,832.099976,834.612,688.626648,218428
12/3/2013,831,839.849976,831,837.112,690.689392,345808
12/4/2013,837.25,846.575012,834.700012,841.25,694.103638,265668
12/5/2013,843.825012,849.161987,836.187988,837.786987,691.246277,183736
12/6/2013,837.5,837.5,830,831.650024,686.182861,574276
12/9/2013,837.5,846,830.625,834.362,688.420471,116624
12/10/2013,827.5,847.411987,827.5,842.575012,695.19696,313980
12/11/2013,840.25,844.75,835.5,842.849976,695.423767,341968
12/12/2013,842.5,846.286987,837.5,840.849976,693.77356,118948
12/13/2013,838,845,836.25,843.463013,695.929565,239632
12/16/2013,842.5,865,838.650024,862.463013,711.606201,508996
12/17/2013,861.088013,870.799988,861.088013,864.112,712.966797,424304
