Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,208.544998,211.272995,207.826996,210.755005,151.047180,856092
2013-01-02,212.727005,213.817993,211.908997,213.264008,152.845383,976305
2013-01-03,214.009003,214.291000,211.835999,213.091003,152.721390,585074
2013-01-04,212.363998,215.408997,211.718002,214.945007,154.050125,894669
2013-01-07,215.490997,216.000000,214.018005,214.835999,153.972000,800855
2013-01-08,214.363998,214.936005,212.744995,214.417999,153.672424,576994
2013-01-09,214.182007,216.000000,213.373001,214.526993,153.750534,4086665
2013-01-10,215.455002,215.964005,211.182007,214.391006,153.653091,884587
2013-01-11,214.727005,215.272995,211.108994,211.873001,151.848434,680570
2013-01-14,210.908997,216.718002,210.908997,215.399994,154.376205,2292554
2013-01-15,215.417999,219.945007,213.626999,218.699997,156.741318,2098107
2013-01-16,218.182007,218.190994,213.673004,214.373001,153.640198,998283
2013-01-17,214.363998,215.744995,210.690994,211.391006,151.502991,877250
2013-01-18,212.526993,215.455002,212.000000,213.673004,153.138519,2101138
2013-01-21,214.182007,214.727005,211.835999,213.908997,153.307632,530030
2013-01-22,214.126999,217.182007,211.636002,212.835999,152.538635,1285564
2013-01-23,214.182007,216.526993,211.173004,214.636002,153.828659,1101419
2013-01-24,214.199997,215.735992,210.800003,211.608994,151.659225,1016279
2013-01-25,212.182007,214.664001,211.682007,213.227005,152.818848,667200
2013-01-28,213.235992,217.255005,213.235992,216.473007,155.145248,1056264
2013-01-29,217.272995,223.272995,214.863998,218.345001,156.486893,3484987
2013-01-30,219.091003,222.182007,218.908997,220.772995,158.227036,1251514
2013-01-31,219.764008,223.817993,215.800003,216.518005,155.177490,4631165
2013-02-01,217.272995,218.755005,212.281998,212.908997,152.590958,1683792
2013-02-04,215.600006,218.591003,214.054993,214.917999,154.030792,1955542
2013-02-05,212.490997,214.291000,211.291000,212.272995,152.135117,721309
2013-02-06,213.636002,213.636002,209.199997,209.973007,150.486725,1142190
2013-02-07,209.682007,212.136002,206.645004,208.199997,149.216019,1701134
2013-02-08,209.091003,209.091003,204.563995,205.473007,147.261612,1276781
2013-02-11,205.481995,206.300003,203.164001,204.100006,146.277573,1907538
2013-02-12,204.826996,206.182007,202.744995,205.291000,147.131149,1353632
2013-02-13,206.363998,208.436005,205.591003,207.735992,148.883453,1030695
2013-02-14,208.182007,209.091003,203.636002,204.335999,146.446716,892573
2013-02-15,204.544998,205.636002,202.382004,204.264008,146.395111,752059
2013-02-18,204.690994,205.455002,203.636002,203.945007,146.166504,754441
2013-02-19,204.544998,206.173004,202.727005,205.690994,147.417816,934698
2013-02-20,207.218002,207.218002,203.300003,203.755005,146.030319,1307207
