Date,Open,High,Low,Close,Adj Close,Volume
2017-11-20,344.299988,358.500000,344.250000,354.899994,353.646637,1535666
2017-11-21,356.000000,417.649994,353.000000,385.500000,384.138580,6347146
2017-11-22,390.000000,407.950012,387.000000,395.200012,393.804321,2185812
2017-11-23,390.399994,392.100006,371.100006,373.750000,372.430084,1388931
2017-11-24,376.250000,383.000000,366.000000,370.649994,369.341003,1059667
2017-11-27,372.000000,384.399994,371.500000,380.299988,378.956940,545920
2017-11-28,382.000000,386.000000,378.200012,381.250000,379.903595,335241
2017-11-29,383.500000,384.700012,376.200012,377.549988,376.216644,254547
2017-11-30,378.500000,380.100006,370.000000,370.799988,369.490479,436788
2017-12-01,374.950012,379.399994,368.000000,372.000000,370.686249,219696
2017-12-04,372.000000,377.000000,362.000000,363.100006,361.817688,439869
2017-12-05,362.100006,365.649994,357.000000,361.750000,360.472443,209037
2017-12-06,360.200012,371.200012,358.549988,368.049988,366.750183,295467
2017-12-07,369.250000,389.750000,369.250000,388.399994,387.028320,512567
2017-12-08,390.000000,394.899994,385.549988,388.049988,386.679565,351488
2017-12-11,389.350006,392.000000,379.500000,380.950012,379.604645,139615
2017-12-12,380.000000,388.000000,377.500000,384.750000,383.391235,145057
2017-12-13,385.549988,389.549988,378.500000,380.600006,379.255890,117172
2017-12-14,381.000000,387.000000,376.000000,385.100006,383.739990,231675
2017-12-15,386.000000,390.250000,380.000000,381.100006,381.100006,117894
2017-12-18,381.950012,383.899994,372.899994,378.100006,378.100006,155872
2017-12-19,374.450012,381.000000,372.399994,375.049988,375.049988,150547
2017-12-20,379.399994,379.399994,371.200012,374.549988,374.549988,134304
2017-12-21,378.000000,382.000000,375.000000,376.500000,376.500000,135078
2017-12-22,379.000000,380.250000,372.700012,373.750000,373.750000,85058
2017-12-26,373.750000,379.000000,373.450012,376.549988,376.549988,105946
2017-12-27,375.100006,378.000000,373.500000,374.450012,374.450012,60062
2017-12-28,375.500000,380.299988,372.500000,378.500000,378.500000,157741
2017-12-29,375.500000,390.500000,375.500000,386.100006,386.100006,252588
