Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,180.000000,180.000000,177.600006,178.466995,142.742981,112808
2013-01-02,178.466995,183.332993,178.466995,182.932999,146.315002,477050
2013-01-03,184.000000,187.332993,180.000000,186.500000,149.167999,402464
2013-01-04,186.533005,192.233002,185.800003,189.832993,151.833832,884808
2013-01-07,191.533005,193.233002,191.000000,191.800003,153.407089,384996
2013-01-08,191.733002,194.266998,189.067001,193.399994,154.686829,588422
2013-01-09,193.667007,196.533005,191.132996,194.632996,155.672989,419030
2013-01-10,196.199997,201.667007,196.199997,201.266998,160.979019,1358478
2013-01-11,201.266998,201.632996,194.000000,194.667007,155.700195,347235
2013-01-14,193.332993,204.667007,193.199997,203.000000,162.365189,727312
2013-01-15,203.466995,205.867004,201.733002,204.466995,163.538498,672844
2013-01-16,203.500000,206.667007,201.332993,202.266998,161.778900,333834
2013-01-17,200.233002,213.867004,200.233002,209.667007,167.697617,1915514
2013-01-18,212.167007,236.067001,212.167007,225.000000,179.961380,3345212
2013-01-21,225.332993,226.932999,222.332993,224.399994,179.481476,777974
2013-01-22,222.500000,226.667007,221.766998,224.533005,179.587875,774882
2013-01-23,224.667007,226.667007,220.332993,221.966995,177.535507,512685
2013-01-24,230.000000,235.699997,221.067001,224.199997,179.321503,1714230
2013-01-25,223.332993,229.233002,222.000000,227.332993,181.827377,389086
2013-01-28,228.667007,229.199997,221.932999,223.332993,178.628036,625047
2013-01-29,222.000000,223.966995,220.033005,221.867004,177.455521,1038744
2013-01-30,222.867004,226.167007,220.600006,225.432999,180.307709,1846797
2013-01-31,225.332993,229.800003,224.167007,226.432999,181.107559,1022061
2013-02-01,226.067001,228.432999,219.567001,221.632996,177.268356,889476
2013-02-04,221.367004,224.000000,216.300003,217.033005,173.589172,294279
2013-02-05,215.600006,218.766998,215.600006,216.699997,173.322830,388936
2013-02-06,217.399994,219.867004,213.067001,214.567001,171.616791,246990
2013-02-07,212.899994,215.800003,211.766998,213.266998,170.576996,227608
2013-02-08,212.667007,214.233002,207.067001,208.966995,167.137711,320268
2013-02-11,208.667007,209.132996,204.699997,205.600006,164.444748,337900
2013-02-12,209.000000,214.667007,208.766998,213.432999,170.709808,661700
2013-02-13,213.332993,217.332993,213.332993,215.733002,172.549377,470216
2013-02-14,216.667007,219.667007,212.332993,214.432999,171.509598,699177
2013-02-15,213.966995,217.132996,212.233002,214.533005,171.589569,721143
